,min_salary,max_salary,med_salary,range_salary,company_name,rating,location,headquarters,python,tensorflow,pytorch,mlops,ci_cd,data_cleaning,tableau,power_bi,big_data
450,69,116,92,47,Net2Source Inc.,3.2,"Alpharetta, GA","Somerset, NJ",1,0,0,0,0,0,0,0,0
451,69,116,92,47,The Trade Desk,3.2,"Boulder, CO","Ventura, CA",1,0,0,0,0,0,0,0,1
452,69,116,92,47,IBM,3.7,"Atlanta, GA","Armonk, NY",1,0,0,0,0,0,0,0,0
453,69,116,92,47,Knowesis Inc.,4.4,"Falls Church, VA","Fairfax, VA",1,0,0,0,0,0,1,0,0
454,69,116,92,47,MoTek Technologies,3.1,"Mountain View, CA","San Jose, CA",1,0,0,0,0,0,0,0,0
455,69,116,92,47,The Davey Tree Expert Company,3.3,"Kent, OH","Kent, OH",1,0,0,0,0,0,0,0,0
456,69,116,92,47,HPOne,3.5,"Trumbull, CT","Trumbull, CT",1,0,0,0,0,0,1,0,0
457,69,116,92,47,Stride Search,0.0,"San Francisco, CA","Westlake Village, CA",1,0,0,0,0,0,0,0,0
458,69,116,92,47,Software Engineering Institute,2.6,"Pittsburgh, PA","Pittsburgh, PA",1,1,1,0,0,0,0,0,0
459,69,116,92,47,Blue Cloak LLC,0.0,"Sterling, VA","Sterling, VA",1,1,0,0,0,0,1,0,0
460,69,116,92,47,TBWA\Chiat\Day,2.7,"New York, NY","New York, NY",1,0,0,0,0,0,1,1,0
461,69,116,92,47,ThreeBridge Solutions,3.5,"Alpharetta, GA","Minneapolis, MN",1,1,0,0,0,0,0,0,0
462,69,116,92,47,"Numeric, LLC",3.2,"Philadelphia, PA","Chadds Ford, PA",1,0,0,0,0,0,0,0,1
463,69,116,92,47,Dermalogica,3.8,"Carson, CA","Carson, CA",1,0,0,0,0,0,1,0,0
464,69,116,92,47,Centraprise,4.2,"Foster City, CA","Edison, NJ",1,0,0,0,0,0,0,0,0
465,69,116,92,47,TechProjects,4.8,"New York, NY","North Brunswick, NJ",1,0,0,0,0,1,1,0,0
466,69,116,92,47,DW Simpson,4.2,"Frederick, MD","Chicago, IL",1,0,0,0,0,0,1,0,0
467,31,56,43,25,Tempus Labs,3.3,"Chicago, IL","Chicago, IL",1,1,1,0,0,0,0,0,0
468,31,56,43,25,Grid Dynamics,4.0,"Santa Clara, CA","San Ramon, CA",1,0,0,0,0,0,1,0,1
469,31,56,43,25,7Park Data,3.9,"New York, NY","New York, NY",1,0,0,0,0,1,0,0,0
470,31,56,43,25,Protolabs,3.7,"Maple Plain, MN","Maple Plain, MN",0,0,0,0,0,0,0,0,0
471,31,56,43,25,LinQuest,3.9,"Colorado Springs, CO","Los Angeles, CA",1,0,0,0,0,0,1,1,0
472,31,56,43,25,Western Digital,3.5,"San Jose, CA","San Jose, CA",1,0,0,0,0,0,0,0,0
473,31,56,43,25,Trexquant Investment,4.0,United States,"Stamford, CT",1,0,0,0,0,0,0,0,0
474,31,56,43,25,Ameritas Life Insurance Corp,3.0,"Cincinnati, OH","Lincoln, NE",0,0,0,0,0,0,0,0,0
475,31,56,43,25,Fleetcor,3.7,"Atlanta, GA","Atlanta, GA",1,0,0,0,0,0,1,0,0
476,31,56,43,25,Radiant Digital,4.5,"Washington, DC","New York, NY",1,0,0,0,0,0,0,0,0
477,31,56,43,25,Child Care Aware of America,2.8,"Arlington, VA","Arlington, VA",1,0,0,0,0,0,0,0,0
478,31,56,43,25,IntelliPro Group Inc.,4.1,"Santa Clara, CA","Santa Clara, CA",1,0,0,0,0,0,0,0,0
479,31,56,43,25,Quest Integrity,2.9,"Tulsa, OK","Kent, WA",0,0,0,0,0,0,0,0,0
480,31,56,43,25,Praxis Engineering,4.7,"Chantilly, VA","Annapolis Junction, MD",0,0,0,0,0,0,0,0,1
481,31,56,43,25,USI,3.4,"Southfield, MI","Saint Paul, MN",1,0,0,0,0,0,0,1,0
482,31,56,43,25,Apex Systems,3.9,"San Francisco, CA","Glen Allen, VA",0,0,0,0,0,0,0,0,0
483,31,56,43,25,"Pragmatics, Inc.",2.9,United States,"Reston, VA",1,0,0,0,0,0,0,0,0
484,31,56,43,25,Johns Hopkins University Applied Physics Laboratory,4.5,"Laurel, MD","Laurel, MD",0,0,0,0,0,0,0,0,0
485,31,56,43,25,Cambridge Mobile Telematics,4.9,"Cambridge, MA","Cambridge, MA",1,0,0,0,0,0,0,0,0
486,31,56,43,25,Phoenix Operations Group,5.0,"Annapolis Junction, MD","Woodbine, MD",1,0,0,0,0,0,0,0,1
487,95,119,107,24,Tempus Labs,3.3,"Redwood City, CA","Chicago, IL",1,0,0,0,0,0,0,0,0
488,95,119,107,24,The Knot Worldwide,3.5,"Washington, DC","Chevy Chase, MD",1,0,0,0,0,0,0,0,0
489,95,119,107,24,Crossover Health,3.5,"San Clemente, CA","Aliso Viejo, CA",1,0,0,0,0,0,1,0,1
490,95,119,107,24,Lorven Technologies Inc,4.0,"New York, NY","Plainsboro, NJ",1,0,0,0,0,0,0,0,0
491,95,119,107,24,Nolij Consulting,3.9,"Falls Church, VA","Vienna, VA",1,0,0,0,0,0,1,0,0
492,95,119,107,24,Dice.com,3.4,"Newton, MA","Denver, CO",1,1,1,0,0,0,0,0,0
493,95,119,107,24,Gap Inc.,3.5,"San Francisco, CA","San Francisco, CA",1,1,0,0,0,0,0,0,1
494,95,119,107,24,"Tygart Technology, Inc",4.7,"Washington, DC","Fairmont, WV",1,0,0,0,0,0,0,0,1
495,95,119,107,24,Hatch Data Inc,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
496,95,119,107,24,Hatch Data Inc,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
497,95,119,107,24,Hatch Data Inc,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
498,95,119,107,24,Hatch Data Inc,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
499,95,119,107,24,Hatch Data Inc,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
500,95,119,107,24,Hatch Data Inc,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
501,95,119,107,24,Murray Resources,4.6,"The Woodlands, TX","Houston, TX",1,0,0,0,0,0,1,0,0
502,95,119,107,24,New York Technology Partners,4.0,"Seattle, WA","Jersey City, NJ",1,0,0,0,0,0,0,0,0
503,95,119,107,24,Two95 International Inc.,4.0,"Chicago, IL","Cherry Hill, NJ",1,0,0,0,0,0,0,0,0
504,95,119,107,24,Sophinea,0.0,"Chantilly, VA","Chantilly, VA",0,0,0,0,0,0,0,0,0
505,95,119,107,24,CRS Group,4.7,"Chicago, IL","Itasca, IL",0,0,0,0,0,0,0,0,0
506,95,119,107,24,Blackstone Talent Group,3.5,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
507,95,119,107,24,Phoenix Operations Group,5.0,"Baltimore, MD","Woodbine, MD",1,0,0,0,0,0,0,0,1
508,212,331,271,119,Roche,4.1,"Pleasanton, CA","Basel, Switzerland",1,0,0,0,0,0,0,0,1
509,212,331,271,119,AstraZeneca,4.0,"Wilmington, DE","Cambridge, United Kingdom",1,0,0,0,0,0,0,0,0
510,212,331,271,119,Creative Circle,3.6,United States,"Los Angeles, CA",1,0,0,0,0,0,0,0,0
511,212,331,271,119,Blue Horizon Tek Solutions,5.0,"New York, NY","Coconut Creek, FL",1,0,0,0,0,0,0,0,0
512,212,331,271,119,Maxar Technologies,3.5,"Herndon, VA","Westminster, CO",1,0,0,0,0,0,0,0,1
513,212,331,271,119,Sharpedge Solutions Inc,4.7,"Seattle, WA","Lombard, IL",1,0,0,0,0,0,0,0,0
514,212,331,271,119,Maxar Technologies,3.5,"Herndon, VA","Westminster, CO",1,0,0,0,0,0,1,0,0
515,212,331,271,119,Alaka`ina Foundation Family of Companies,3.6,"Fort Sam Houston, TX","Honolulu, HI",1,0,0,0,0,0,0,0,0
516,212,331,271,119,Southwest Research Institute,3.9,"Oklahoma City, OK","San Antonio, TX",1,0,0,0,0,0,0,0,0
517,212,331,271,119,Hexagon US Federal,2.7,"Lexington Park, MD","Chantilly, VA",0,0,0,0,0,0,0,0,0
518,212,331,271,119,Klaviyo,4.8,"Boston, MA","Boston, MA",1,0,0,0,0,0,0,0,0
519,212,331,271,119,Monte Rosa Therapeutics,0.0,"Cambridge, MA","Cambridge, MA",0,0,0,0,0,0,0,0,0
520,212,331,271,119,Comtech Global Inc,4.0,"Washington, DC","Columbus, OH",1,0,0,0,0,0,1,1,0
521,212,331,271,119,"Aveshka, Inc.",3.8,"Washington, DC","Arlington, VA",1,0,0,0,0,0,0,0,1
522,212,331,271,119,10x Genomics,4.2,"Raleigh, NC","Pleasanton, CA",0,0,0,0,0,0,0,0,0
523,212,331,271,119,Southwest Research Institute,3.9,"Dayton, OH","San Antonio, TX",1,0,0,0,0,0,0,0,0
524,212,331,271,119,CompuForce,0.0,"New York, NY","New York, NY",0,0,0,0,0,0,0,0,1
525,212,331,271,119,Smith Hanley Associates,4.5,"Washington, DC","New York, 061",1,0,0,0,0,0,0,0,0
526,212,331,271,119,Allen Institute,3.5,"Seattle, WA","Seattle, WA",0,0,0,0,0,0,0,0,0
527,212,331,271,119,1-800-Flowers,2.7,"New York, NY","Carle Place, NY",1,0,0,0,0,0,1,0,0
528,212,331,271,119,Aptive,3.5,"Washington, DC","Alexandria, VA",1,0,0,0,0,0,1,1,0
529,66,112,89,46,The Mom Project,4.9,"Longmont, CO","Chicago, IL",1,1,0,0,0,0,0,0,0
530,66,112,89,46,Powertek,3.6,"Washington, DC","Rockville, MD",0,0,0,0,0,0,0,0,0
531,66,112,89,46,JCD Staffing,5.0,"Washington, DC","Germantown, MD",1,0,0,0,0,0,1,1,0
532,66,112,89,46,Bayside Solutions,3.1,"Sunnyvale, CA","Pleasanton, CA",1,0,0,0,0,0,1,0,0
533,66,112,89,46,Thumbtack,3.9,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
534,66,112,89,46,"MILVETS Systems Technology, Inc.",3.4,"Patuxent, Anne Arundel, MD","Orlando, FL",0,0,0,0,0,0,0,0,0
535,66,112,89,46,Apple,4.1,"Santa Clara, CA","Cupertino, CA",0,0,0,0,0,0,0,0,0
536,66,112,89,46,Kforce,4.1,"Fairfax, VA","Tampa, FL",0,1,1,0,0,0,0,0,0
537,66,112,89,46,Evolve Vacation Rental,3.5,"Denver, CO","Denver, CO",1,0,0,0,0,0,0,0,0
538,66,112,89,46,The Buffalo Group,4.3,"Fort Belvoir, VA","Reston, VA",1,0,0,0,0,0,0,0,0
539,66,112,89,46,OppLoans,4.4,"Chicago, IL","Chicago, IL",1,0,0,0,0,0,0,0,0
540,66,112,89,46,AgreeYa Solutions,3.8,"Thousand Oaks, CA","Folsom, CA",1,0,0,0,0,0,0,0,0
541,66,112,89,46,Carolina Power & Light Co,3.7,"McLean, VA","Raleigh, NC",1,0,0,0,0,0,0,0,1
542,66,112,89,46,Southwest Research Institute,3.9,"San Antonio, TX","San Antonio, TX",1,0,0,0,0,0,0,0,0
543,66,112,89,46,Brillient,3.9,"Silver Spring, MD","Reston, VA",1,0,0,0,0,0,0,0,1
544,66,112,89,46,MassMutual,3.7,"Boston, MA","Springfield, MA",0,0,0,0,0,0,0,0,1
545,66,112,89,46,Xator Corporation,2.9,"Washington, DC","Reston, VA",0,0,0,0,0,0,0,0,0
546,66,112,89,46,HAN IT Staffing Inc.,4.6,"New York, NY","Totowa, NJ",1,0,0,0,0,0,0,0,1
547,66,112,89,46,Infinitive Inc,3.4,"McLean, VA","Cedar Rapids, IA",1,0,0,0,0,0,0,0,1
548,66,112,89,46,Travelers,4.0,"Hartford, CT","Hartford, CT",1,0,0,0,0,0,0,0,1
549,128,201,164,73,Amyris,3.3,"Emeryville, CA","Emeryville, CA",1,0,0,0,1,0,0,0,0
550,128,201,164,73,Lightspeed Systems,4.3,"Austin, TX","Austin, TX",1,1,0,0,0,0,0,0,0
551,128,201,164,73,Thumbtack,3.9,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
552,128,201,164,73,Twitch,3.6,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,1,0,0
553,128,201,164,73,New Relic,4.7,"Portland, OR","San Francisco, CA",1,0,0,0,0,0,0,0,0
554,128,201,164,73,Biogen,3.6,"Cambridge, MA","Cambridge, MA",0,0,0,0,0,0,0,0,0
555,128,201,164,73,HireAi,0.0,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,1,0,0
556,128,201,164,73,Tempus Labs,3.3,"Redwood City, CA","Chicago, IL",1,1,1,0,0,0,0,0,0
557,128,201,164,73,ICW Group,3.3,"San Diego, CA","San Diego, CA",1,0,0,0,0,0,0,0,0
558,128,201,164,73,NYSTEC,3.8,"New York, NY","Rome, NY",1,0,0,0,0,0,0,0,0
559,128,201,164,73,E3 Federal Solutions,4.5,"Chantilly, VA","McLean, VA",0,0,0,0,0,0,0,0,1
560,128,201,164,73,Kingfisher Systems,4.5,"Falls Church, VA","Falls Church, VA",1,0,0,0,0,0,0,0,0
561,128,201,164,73,Peraton,3.4,"Chantilly, VA","Herndon, VA",1,0,0,0,0,0,0,0,1
562,128,201,164,73,Group O,3.1,"Chicago, IL","Milan, IL",1,0,0,0,0,0,0,0,0
563,128,201,164,73,Autodesk,4.0,"San Francisco, CA","San Rafael, CA",1,0,0,0,0,0,0,0,1
564,128,201,164,73,Tempus Labs,3.3,"Chicago, IL","Chicago, IL",0,1,1,0,0,0,0,0,0
565,128,201,164,73,CaptiveAire,4.1,"Raleigh, NC","Raleigh, NC",1,0,0,0,0,0,0,1,0
566,128,201,164,73,LSQ,4.2,"Orlando, FL","Orlando, FL",1,0,0,0,0,0,0,0,1
567,128,201,164,73,Temboo,3.9,"New York, NY","New York, NY",0,0,0,0,0,0,0,0,0
568,128,201,164,73,Kibo,0.0,"Philadelphia, PA","Marbella, Spain",1,0,0,0,0,0,0,0,0
569,128,201,164,73,MITRE,3.3,"McLean, VA","Bedford, MA",1,1,1,0,0,0,1,0,1
570,138,158,148,20,Mars,3.9,United States,"Mc Lean, VA",1,0,0,0,0,0,0,0,0
571,138,158,148,20,"Fullpower Technologies, Inc.",4.5,"Santa Cruz, CA","Santa Cruz, CA",1,1,1,0,0,0,0,0,1
572,138,158,148,20,AeroVironment,4.2,"Simi Valley, CA","Simi Valley, CA",1,1,0,0,0,1,0,0,1
573,138,158,148,20,Maxar Technologies,3.5,"Herndon, VA","Westminster, CO",1,0,0,0,0,0,0,0,0
574,138,158,148,20,Dynetics,4.0,"Huntsville, AL","Huntsville, AL",1,0,0,0,0,0,0,0,0
575,138,158,148,20,Systems & Technology Research,4.5,"Woburn, MA","Woburn, MA",0,0,0,0,0,0,0,0,0
576,138,158,148,20,Novetta,4.5,"Herndon, VA","Mc Lean, VA",1,0,0,0,0,0,0,0,0
577,138,158,148,20,Applied Research Laboratories,3.8,"Austin, TX","Austin, TX",1,0,0,0,0,0,0,0,0
578,138,158,148,20,Navy Federal Credit Union,3.9,"Merrifield, VA","Vienna, VA",0,0,0,0,0,1,1,1,0
579,138,158,148,20,Conagen,2.0,"New Bedford, MA","Bedford, MA",0,0,0,0,0,0,0,0,0
580,138,158,148,20,Alector,4.8,"South San Francisco, CA","South San Francisco, CA",0,0,0,0,0,0,0,0,0
581,138,158,148,20,Navy Federal Credit Union,3.9,"Merrifield, VA","Vienna, VA",0,0,0,0,0,1,1,1,0
582,138,158,148,20,Reynolds American,3.3,"Winston-Salem, NC","Winston-Salem, NC",0,0,0,0,0,0,0,0,0
583,138,158,148,20,MITRE,3.3,"Bedford, MA","Bedford, MA",1,0,0,0,0,0,0,0,1
584,138,158,148,20,LifeOmic,5.0,"Raleigh, NC","Indianapolis, IN",0,1,1,0,0,0,0,0,0
585,138,158,148,20,"Homology Medicines, Inc.",4.4,"New Bedford, MA","Bedford, MA",0,0,0,0,0,0,0,0,0
586,138,158,148,20,Spectrum Communications and Consulting,3.4,"Chicago, IL","Chicago, IL",1,0,0,0,0,1,0,0,0
587,138,158,148,20,Inland Empire Health Plan,3.3,"Rancho Cucamonga, CA","Rancho Cucamonga, CA",0,0,0,0,0,0,1,1,0
588,138,158,148,20,Affinity Solutions,2.9,"New York, NY","New York, NY",1,0,0,0,0,0,1,0,0
589,138,158,148,20,Sandia National Laboratories,3.8,"Livermore, CA","Albuquerque, NM",0,0,0,0,0,0,0,0,0
590,138,158,148,20,Maxar Technologies,3.5,"McLean, VA","Westminster, CO",1,0,0,0,0,0,0,0,0
591,80,132,106,52,AstraZeneca,4.0,"Gaithersburg, MD","Cambridge, United Kingdom",1,0,0,0,0,0,0,0,0
592,80,132,106,52,Autodesk,4.0,"San Francisco, CA","San Rafael, CA",1,1,0,0,0,0,0,0,1
593,80,132,106,52,USI,3.4,"Southfield, MI","Saint Paul, MN",1,0,0,0,0,0,0,1,0
594,80,132,106,52,GSK,3.9,"Collegeville, PA","Brentford, United Kingdom",1,0,0,0,0,0,1,0,0
595,80,132,106,52,CIA,3.8,"Washington, DC","Langley, VA",0,0,0,0,0,0,0,0,0
596,80,132,106,52,Maven Wave Partners,4.5,"Chicago, IL","Chicago, IL",1,0,0,0,0,0,1,0,0
597,80,132,106,52,Ovative Group,4.3,"Minneapolis, MN","Minneapolis, MN",1,0,0,0,0,0,0,0,0
598,80,132,106,52,Kognetics,3.6,"Gahanna, OH","New York, NY",1,0,0,0,0,0,0,0,0
599,80,132,106,52,Envision Healthcare,2.9,"Nashville, TN","Nashville, TN",1,0,0,0,0,0,1,0,1
600,80,132,106,52,"Pragmatics, Inc.",2.9,United States,"Reston, VA",1,0,0,0,0,0,0,0,0
601,80,132,106,52,ConsumerTrack,3.2,California,"Los Angeles, CA",1,0,0,0,0,0,1,0,0
602,80,132,106,52,Johns Hopkins University Applied Physics Laboratory,4.5,"Laurel, MD","Laurel, MD",0,0,0,0,0,0,0,0,0
603,80,132,106,52,Phoenix Operations Group,5.0,"Annapolis Junction, MD","Woodbine, MD",1,0,0,0,0,0,0,0,1
604,80,132,106,52,Crossover Health,3.5,"San Clemente, CA","Aliso Viejo, CA",1,0,0,0,0,0,1,0,1
605,80,132,106,52,Lorven Technologies Inc,4.0,"New York, NY","Plainsboro, NJ",1,0,0,0,0,0,0,0,0
606,80,132,106,52,Meridian Knowledge Solutions,4.4,"Washington, DC","Reston, VA",0,0,0,0,1,0,0,0,0
607,80,132,106,52,UST Global,4.2,"Atlanta, GA","Aliso Viejo, CA",1,0,0,0,0,0,0,0,1
608,80,132,106,52,IMG Systems,3.2,"Plano, TX","Plano, TX",1,0,0,0,0,0,0,0,0
609,80,132,106,52,Trident Systems Inc,3.4,"Fairfax, VA","Fairfax, VA",0,1,1,0,0,0,0,0,0
610,80,132,106,52,"Tygart Technology, Inc",4.7,"Washington, DC","Fairmont, WV",1,0,0,0,0,0,0,0,1
611,87,141,114,54,Merrick Bank,3.6,Utah,"South Jordan, UT",1,0,0,0,0,0,0,0,0
612,87,141,114,54,ManTech,4.2,"Alexandria, VA","Herndon, VA",1,0,0,0,0,0,1,0,1
613,87,141,114,54,"GrainBridge, LLC",0.0,"Omaha, NE","Omaha, NE",1,0,0,0,0,0,0,0,1
614,87,141,114,54,First Health Group,3.2,"Wellesley, MA","Bethesda, MD",0,0,0,0,0,0,0,0,0
615,87,141,114,54,Sprezzatura Management Consulting,0.0,"Washington, VA","McLean, VA",0,0,0,0,0,0,0,0,0
616,87,141,114,54,"Progress Rail, A Caterpillar Company",2.8,"Fort Worth, TX","Albertville, AL",1,0,0,0,0,0,0,0,0
617,87,141,114,54,UST Global,4.2,"Atlanta, GA","Aliso Viejo, CA",1,0,0,0,0,0,0,0,1
618,87,141,114,54,Axiologic Solutions,4.5,"Alexandria, VA","Fairfax, VA",0,0,0,0,0,0,0,0,0
619,87,141,114,54,Indigo Slate,3.0,"Bellevue, WA","Bellevue, WA",1,1,0,0,0,0,0,0,0
620,87,141,114,54,Cubic,3.3,United States,"San Diego, CA",1,0,0,0,0,0,0,0,0
621,87,141,114,54,Advanced Bio-Logic Solutions Corp,4.0,"Thousand Oaks, CA","Westlake Village, CA",1,0,0,0,0,0,0,0,0
622,87,141,114,54,Alignment Healthcare,3.5,"Orange, CA","Orange, CA",0,0,0,0,0,0,1,1,0
623,87,141,114,54,WGSN,3.5,"Baltimore, MD","New York, NY",1,0,0,0,0,0,1,0,0
624,87,141,114,54,"ISYS Technologies, Inc.",3.6,"Herndon, VA","Littleton, CO",1,0,0,0,0,0,1,0,0
625,87,141,114,54,TransVoyant,3.0,"Alexandria, VA","Alexandria, VA",0,0,0,0,0,0,0,0,0
626,87,141,114,54,Noblis,4.0,"Bridgeport, WV","Reston, VA",1,0,0,0,0,0,0,0,0
627,87,141,114,54,Murray Resources,4.6,"The Woodlands, TX","Houston, TX",1,0,0,0,0,0,1,0,0
628,87,141,114,54,Geotab,4.3,"Oakville, CA","Oakville, Canada",1,1,1,0,0,0,0,0,1
629,87,141,114,54,CRS Group,4.7,"Chicago, IL","Itasca, IL",0,0,0,0,0,0,0,0,0
630,87,141,114,54,EGlobalTech,3.7,"Arlington, VA","Vienna, VA",1,0,0,0,0,0,0,0,0
631,92,155,123,63,Mars,3.9,"New York, NY","Mc Lean, VA",1,0,0,0,0,0,0,0,0
632,92,155,123,63,Avlino,4.9,New Jersey,"Holmdel, NJ",1,1,0,0,0,0,0,0,1
633,92,155,123,63,"Central Business Solutions, Inc",3.0,"Seattle, WA","Fremont, CA",1,0,0,0,0,0,0,0,0
634,92,155,123,63,KeHE Distributors,2.5,"Naperville, IL","Naperville, IL",1,0,0,0,0,0,1,1,1
635,92,155,123,63,Blackstone Talent Group,3.5,"San Francisco, CA","San Francisco, CA",1,0,0,0,0,0,0,0,0
636,92,155,123,63,Phoenix Operations Group,5.0,"Baltimore, MD","Woodbine, MD",1,0,0,0,0,0,0,0,1
637,92,155,123,63,Sophinea,0.0,"Chantilly, VA","Chantilly, VA",0,0,0,0,0,0,0,0,0
638,92,155,123,63,Maxar Technologies,3.5,"Herndon, VA","Westminster, CO",1,0,0,0,0,0,0,0,1
639,92,155,123,63,Moxie Software,3.0,"Bellevue, WA","San Bruno, CA",1,0,0,0,0,0,0,0,0
640,92,155,123,63,Blue Horizon Tek Solutions,5.0,"New York, NY","Coconut Creek, FL",1,0,0,0,0,0,0,0,0
641,92,155,123,63,Unicom Technologies INC,4.7,"Chicago, IL","Naperville, IL",1,1,0,0,0,0,0,0,0
642,92,155,123,63,Americo Life,3.3,"Kansas City, MO","Kansas City, MO",1,0,0,0,0,0,0,0,0
643,92,155,123,63,Tokio Marine HCC,3.3,"Houston, TX","Houston, TX",1,0,0,0,0,0,0,0,0
644,92,155,123,63,CACI International,3.5,"Chantilly, VA","Arlington, VA",0,0,0,0,0,0,0,0,0
645,92,155,123,63,Apple,4.1,"Santa Clara, CA","Cupertino, CA",1,1,1,0,0,0,0,0,1
646,92,155,123,63,Maxar Technologies,3.5,"Herndon, VA","Westminster, CO",1,0,0,0,0,0,1,0,0
647,92,155,123,63,Southwest Research Institute,3.9,"Oklahoma City, OK","San Antonio, TX",1,0,0,0,0,0,0,0,0
648,92,155,123,63,Compass Consulting Group,4.7,"Thousand Oaks, CA","Danville, CA",1,0,0,0,0,0,0,0,0
649,92,155,123,63,Klaviyo,4.8,"Boston, MA","Boston, MA",1,0,0,0,0,0,0,0,0
650,92,155,123,63,Monte Rosa Therapeutics,0.0,"Cambridge, MA","Cambridge, MA",0,0,0,0,0,0,0,0,0
651,92,155,123,63,AstraZeneca,4.0,"Gaithersburg, MD","Cambridge, United Kingdom",1,0,0,0,1,0,0,0,0
652,105,167,136,62,GutCheck,3.8,"Denver, CO","Denver, CO",0,1,0,0,0,0,0,0,0
653,105,167,136,62,Juniper Networks,3.8,"Cupertino, CA","Sunnyvale, CA",1,1,0,0,0,0,0,0,0
654,105,167,136,62,Hexagon US Federal,2.7,"Lexington Park, MD","Chantilly, VA",0,0,0,0,0,0,0,0,0
655,105,167,136,62,Comtech Global Inc,4.0,"Washington, DC","Columbus, OH",1,0,0,0,0,0,1,1,0
656,105,167,136,62,Berico Technologies,0.0,"Fort Belvoir, VA","Fort Belvoir, VA",0,0,0,0,0,0,0,0,0
657,105,167,136,62,Kehe Food Distributors,0.0,"Naperville, IL","Naperville, IL",1,0,0,0,0,0,1,1,1
658,105,167,136,62,"Aveshka, Inc.",3.8,"Washington, DC","Arlington, VA",1,0,0,0,0,0,0,0,1
659,105,167,136,62,Perspecta,3.2,"Adelphi, MD","Chantilly, VA",1,0,0,0,0,0,0,0,1
660,105,167,136,62,Pactera Edge,0.0,"Redmond, WA","Redmond, WA",1,0,0,0,0,0,0,0,0
661,105,167,136,62,Qurate Retail Group,3.6,"West Chester, PA","West Chester, PA",1,0,0,0,0,0,1,0,0
662,105,167,136,62,"SolutionIT, Inc.",4.4,"Edison, NJ","Wilmington, MA",0,0,0,0,0,0,0,0,0
663,105,167,136,62,A-Line Staffing Solutions,4.1,"Durham, NC","Utica, MI",1,1,1,0,0,0,0,0,1
664,105,167,136,62,Clear Ridge Defense,0.0,"Quantico, VA","Baltimore, MD",1,0,0,0,0,0,0,0,0
665,105,167,136,62,"Criterion Systems, Inc.",3.8,"Vienna, VA","Vienna, VA",1,0,0,0,0,0,0,0,0
666,105,167,136,62,Foundation Medicine,4.0,"Boston, MA","Cambridge, MA",1,0,0,0,0,0,0,0,0
667,105,167,136,62,TRANZACT,3.6,"Fort Lee, NJ","Fort Lee, NJ",1,0,0,0,0,1,1,1,1
668,105,167,136,62,JKGT,0.0,"San Francisco, CA","San Francisco, CA",0,0,0,0,0,0,0,0,0
669,105,167,136,62,AccessHope,0.0,"Irwindale, CA","Irwindale, CA",1,0,0,0,0,0,1,1,0
670,105,167,136,62,ChaTeck Incorporated,5.0,"San Francisco, CA","Santa Clara, CA",1,1,1,0,0,0,0,0,1
671,105,167,136,62,1-800-Flowers,2.7,"New York, NY","Carle Place, NY",1,0,0,0,0,0,1,0,0
